Exp,Year,Plot,Treatment,Date,Species,Percent.Cover
E244,2009,12,AllPesticides,8/12/2009,Poa pratensis,3
E244,2009,12,AllPesticides,8/12/2009,Rumex acetosella,4
E244,2009,12,AllPesticides,6/23/2009,Rumex acetosella,4
E244,2009,12,AllPesticides,8/12/2009,Sporobolus sp.,2
E244,2009,12,AllPesticides,6/23/2009,Sporobolus sp.,2
E244,2009,12,AllPesticides,8/12/2009,Taraxicum officinalis,4
E244,2009,12,AllPesticides,6/23/2009,Taraxicum officinalis,4
E244,2009,13,FoliarFungicide,6/23/2009,Achillea millefolium,5
E244,2009,13,FoliarFungicide,8/12/2009,Achillea millefolium,7
E244,2009,13,FoliarFungicide,8/12/2009,Arabis glabra,6
E244,2009,13,FoliarFungicide,8/12/2009,Bare ground,60
E244,2009,13,FoliarFungicide,6/23/2009,Bare ground,70
E244,2009,13,FoliarFungicide,8/12/2009,Carex sp.,2
E244,2009,13,FoliarFungicide,6/23/2009,Carex sp.,2
E244,2009,13,FoliarFungicide,6/23/2009,Crepis tectorum,3
E244,2009,13,FoliarFungicide,6/23/2009,Erigeron canadensis,5
E244,2009,13,FoliarFungicide,8/12/2009,Erigeron canadensis,5
E244,2009,13,FoliarFungicide,8/12/2009,Koeleria cristata,3
E244,2009,13,FoliarFungicide,6/23/2009,Koeleria cristata,3
E244,2009,13,FoliarFungicide,6/23/2009,Lespedeza capitata,2
E244,2009,13,FoliarFungicide,8/12/2009,Lupinus perennis,1
E244,2009,13,FoliarFungicide,6/23/2009,Lupinus perennis,2
E244,2009,13,FoliarFungicide,6/23/2009,Miscellaneous forbs,2
E244,2009,13,FoliarFungicide,8/12/2009,Miscellaneous forbs,6
E244,2009,13,FoliarFungicide,8/12/2009,Poa pratensis,3
E244,2009,13,FoliarFungicide,6/23/2009,Poa pratensis,3
E244,2009,13,FoliarFungicide,8/12/2009,Rumex acetosella,7
E244,2009,13,FoliarFungicide,6/23/2009,Rumex acetosella,3
E244,2009,14,Insecticide,8/12/2009,Achillea millefolium,5
E244,2009,14,Insecticide,6/23/2009,Achillea millefolium,3
E244,2009,14,Insecticide,8/12/2009,Arabis glabra,9
E244,2009,14,Insecticide,8/12/2009,Bare ground,57
E244,2009,14,Insecticide,6/23/2009,Bare ground,60
E244,2009,14,Insecticide,8/12/2009,Carex sp.,1
E244,2009,14,Insecticide,6/23/2009,Carex sp.,2
E244,2009,14,Insecticide,8/12/2009,Crepis tectorum,2
E244,2009,14,Insecticide,6/23/2009,Crepis tectorum,5
E244,2009,14,Insecticide,8/12/2009,Erigeron canadensis,1
E244,2009,14,Insecticide,6/23/2009,Erigeron canadensis,1
E244,2009,14,Insecticide,6/23/2009,Hedeoma hispida,2
E244,2009,14,Insecticide,6/23/2009,Koeleria cristata,4
E244,2009,14,Insecticide,8/12/2009,Miscellaneous forbs,10
E244,2009,14,Insecticide,6/23/2009,Miscellaneous forbs,10
E244,2009,14,Insecticide,8/12/2009,Mosses,10
E244,2009,14,Insecticide,6/23/2009,Mosses,10
E244,2009,14,Insecticide,6/23/2009,Rumex acetosella,3
E244,2009,14,Insecticide,8/12/2009,Rumex acetosella,5
E244,2009,15,Control,8/12/2009,Achillea millefolium,3
E244,2009,15,Control,6/23/2009,Achillea millefolium,3
E244,2009,15,Control,8/12/2009,Agropyron repens,4
E244,2009,15,Control,6/23/2009,Agropyron repens,3
E244,2009,15,Control,8/12/2009,Arabis glabra,5
E244,2009,15,Control,8/12/2009,Bare ground,75
E244,2009,15,Control,6/23/2009,Bare ground,69
E244,2009,15,Control,6/23/2009,Berteroa incana,2
E244,2009,15,Control,8/12/2009,Carex sp.,1
E244,2009,15,Control,6/23/2009,Carex sp.,3
E244,2009,15,Control,8/12/2009,Crepis tectorum,1
E244,2009,15,Control,6/23/2009,Crepis tectorum,3
E244,2009,15,Control,6/23/2009,Eragrostis spectabilis,3
E244,2009,15,Control,8/12/2009,Erigeron strigosus,5
E244,2009,15,Control,8/12/2009,Lupinus perennis,1
E244,2009,15,Control,8/12/2009,Miscellaneous forbs,1
E244,2009,15,Control,6/23/2009,Miscellaneous forbs,4
E244,2009,15,Control,6/23/2009,Mosses,2
E244,2009,15,Control,8/12/2009,Mosses,1
E244,2009,15,Control,6/23/2009,Rumex acetosella,2
E244,2009,15,Control,8/12/2009,Rumex acetosella,2
E244,2009,15,Control,6/23/2009,Sporobolus sp.,5
E244,2009,15,Control,8/12/2009,Taraxicum officinalis,1
E244,2009,15,Control,6/23/2009,Taraxicum officinalis,1
E244,2009,16,FoliarFungicide,6/23/2009,Agropyron repens,2
E244,2009,16,FoliarFungicide,8/12/2009,Agropyron repens,2
E244,2009,16,FoliarFungicide,8/12/2009,Andropogon gerardi,8
E244,2009,16,FoliarFungicide,6/23/2009,Andropogon gerardi,8
E244,2009,16,FoliarFungicide,6/23/2009,Bare ground,2
E244,2009,16,FoliarFungicide,8/12/2009,Bouteloua gracilis,2
E244,2009,16,FoliarFungicide,6/23/2009,Koeleria cristata,4
E244,2009,16,FoliarFungicide,8/12/2009,Koeleria cristata,4
E244,2009,16,FoliarFungicide,6/23/2009,Lespedeza capitata,3
E244,2009,16,FoliarFungicide,8/12/2009,Lespedeza capitata,3
E244,2009,16,FoliarFungicide,8/12/2009,Lupinus perennis,51
E244,2009,16,FoliarFungicide,6/23/2009,Lupinus perennis,51
E244,2009,16,FoliarFungicide,8/12/2009,Petalostemum purpureum,20
E244,2009,16,FoliarFungicide,6/23/2009,Petalostemum purpureum,20
E244,2009,16,FoliarFungicide,8/12/2009,Petalostemum villosum,1
E244,2009,16,FoliarFungicide,6/23/2009,Petalostemum villosum,1
E244,2009,16,FoliarFungicide,6/23/2009,Schizachyrium scoparium,9
E244,2009,16,FoliarFungicide,8/12/2009,Schizachyrium scoparium,9
E244,2009,17,Control,6/23/2009,Andropogon gerardi,10
E244,2009,17,Control,8/12/2009,Andropogon gerardi,10
E244,2009,17,Control,8/12/2009,Lespedeza capitata,6
E244,2009,17,Control,6/23/2009,Lespedeza capitata,6
E244,2009,17,Control,8/12/2009,Liatris aspera,6
E244,2009,17,Control,6/23/2009,Liatris aspera,6
E244,2009,17,Control,6/23/2009,Lupinus perennis,70
E244,2009,17,Control,8/12/2009,Lupinus perennis,70
E244,2009,17,Control,8/12/2009,Petalostemum purpureum,2
E244,2009,17,Control,6/23/2009,Petalostemum villosum,5
E244,2009,17,Control,8/12/2009,Petalostemum villosum,5
E244,2009,17,Control,6/23/2009,Poa pratensis,3
E244,2009,17,Control,8/12/2009,Poa pratensis,1
E244,2009,18,SoilDrenchFungicide,6/23/2009,Achillea millefolium,1
E244,2009,18,SoilDrenchFungicide,8/12/2009,Achillea millefolium,2
E244,2009,18,SoilDrenchFungicide,6/23/2009,Andropogon gerardi,30
E244,2009,18,SoilDrenchFungicide,8/12/2009,Andropogon gerardi,30
E244,2009,18,SoilDrenchFungicide,6/23/2009,Bare ground,1
E244,2009,18,SoilDrenchFungicide,8/12/2009,Bare ground,35
E244,2009,18,SoilDrenchFungicide,8/12/2009,Erigeron strigosus,2
E244,2009,18,SoilDrenchFungicide,8/12/2009,Liatris aspera,5
E244,2009,18,SoilDrenchFungicide,6/23/2009,Lupinus perennis,50
E244,2009,18,SoilDrenchFungicide,8/12/2009,Lupinus perennis,2
E244,2009,18,SoilDrenchFungicide,6/23/2009,Petalostemum purpureum,10
E244,2009,18,SoilDrenchFungicide,8/12/2009,Petalostemum purpureum,11
E244,2009,18,SoilDrenchFungicide,8/12/2009,Petalostemum villosum,2
E244,2009,18,SoilDrenchFungicide,6/23/2009,Petalostemum villosum,2
E244,2009,18,SoilDrenchFungicide,6/23/2009,Poa pratensis,1
E244,2009,18,SoilDrenchFungicide,8/12/2009,Poa pratensis,1
E244,2009,18,SoilDrenchFungicide,8/12/2009,Schizachyrium scoparium,5
E244,2009,18,SoilDrenchFungicide,6/23/2009,Schizachyrium scoparium,5
E244,2009,18,SoilDrenchFungicide,8/12/2009,Solidago nemoralis,5
E244,2009,19,Insecticide,6/23/2009,Achillea millefolium,1
E244,2009,19,Insecticide,8/12/2009,Achillea millefolium,2
E244,2009,19,Insecticide,8/12/2009,Andropogon gerardi,4
E244,2009,19,Insecticide,6/23/2009,Andropogon gerardi,4
E244,2009,19,Insecticide,8/12/2009,Bare ground,13
E244,2009,19,Insecticide,8/12/2009,Bouteloua gracilis,15
E244,2009,19,Insecticide,6/23/2009,Coreopsis palmata,4
E244,2009,19,Insecticide,8/12/2009,Coreopsis palmata,4
E244,2009,19,Insecticide,8/12/2009,Lespedeza capitata,20
E244,2009,19,Insecticide,6/23/2009,Lespedeza capitata,35
E244,2009,19,Insecticide,6/23/2009,Lupinus perennis,40
E244,2009,19,Insecticide,8/12/2009,Lupinus perennis,7
E244,2009,19,Insecticide,8/12/2009,Miscellaneous forbs,5
E244,2009,19,Insecticide,8/12/2009,Miscellaneous litter,5
E244,2009,19,Insecticide,6/23/2009,Petalostemum purpureum,7
E244,2009,19,Insecticide,8/12/2009,Petalostemum purpureum,7
E244,2009,19,Insecticide,6/23/2009,Petalostemum villosum,2
E244,2009,19,Insecticide,8/12/2009,Petalostemum villosum,4
E244,2009,19,Insecticide,8/12/2009,Schizachyrium scoparium,7
E244,2009,19,Insecticide,8/12/2009,Solidago rigida,7
E244,2009,19,Insecticide,6/23/2009,Solidago rigida,7
E244,2009,20,AllPesticides,6/23/2009,Bare ground,5
E244,2009,20,AllPesticides,8/12/2009,Bare ground,5
E244,2009,20,AllPesticides,6/23/2009,Berteroa incana,3
E244,2009,20,AllPesticides,6/23/2009,Bouteloua gracilis,15
E244,2009,20,AllPesticides,8/12/2009,Bouteloua gracilis,15
E244,2009,20,AllPesticides,6/23/2009,Coreopsis palmata,1
E244,2009,20,AllPesticides,6/23/2009,Koeleria cristata,15
E244,2009,20,AllPesticides,8/12/2009,Koeleria cristata,15
E244,2009,20,AllPesticides,6/23/2009,Lespedeza capitata,12
E244,2009,20,AllPesticides,8/12/2009,Lespedeza capitata,12
E244,2009,20,AllPesticides,8/12/2009,Liatris aspera,5
E244,2009,20,AllPesticides,6/23/2009,Liatris aspera,3
E244,2009,20,AllPesticides,6/23/2009,Lupinus perennis,7
E244,2009,20,AllPesticides,8/12/2009,Lupinus perennis,7
E244,2009,20,AllPesticides,8/12/2009,Panicum oligosanthes,2
E244,2009,20,AllPesticides,6/23/2009,Panicum oligosanthes,2
E244,2009,20,AllPesticides,6/23/2009,Petalostemum purpureum,30
E244,2009,20,AllPesticides,8/12/2009,Petalostemum purpureum,30
E244,2009,20,AllPesticides,6/23/2009,Petalostemum villosum,2
E244,2009,20,AllPesticides,8/12/2009,Petalostemum villosum,2
E244,2009,20,AllPesticides,8/12/2009,Schizachyrium scoparium,5
E244,2009,20,AllPesticides,6/23/2009,Schizachyrium scoparium,5
E244,2009,20,AllPesticides,8/12/2009,Solidago nemoralis,2
E244,2009,21,FoliarFungicide,6/23/2009,Amorpha canescens,3
E244,2009,21,FoliarFungicide,6/23/2009,Andropogon gerardi,5
E244,2009,21,FoliarFungicide,6/23/2009,Bare ground,6
E244,2009,21,FoliarFungicide,6/23/2009,Bouteloua gracilis,4
E244,2009,21,FoliarFungicide,6/23/2009,Lespedeza capitata,7
E244,2009,21,FoliarFungicide,6/23/2009,Lupinus perennis,50
E244,2009,21,FoliarFungicide,6/23/2009,Miscellaneous forbs,3
E244,2009,21,FoliarFungicide,6/23/2009,Miscellaneous litter,3
E244,2009,21,FoliarFungicide,6/23/2009,Poa pratensis,4
E244,2009,21,FoliarFungicide,6/23/2009,Schizachyrium scoparium,5
E244,2009,21,FoliarFungicide,6/23/2009,Solidago rigida,10
E244,2009,22,SoilDrenchFungicide,6/23/2009,Achillea millefolium,1
E244,2009,22,SoilDrenchFungicide,6/23/2009,Andropogon gerardi,4
E244,2009,22,SoilDrenchFungicide,6/23/2009,Bouteloua gracilis,2
E244,2009,22,SoilDrenchFungicide,6/23/2009,Lespedeza capitata,12
E244,2009,22,SoilDrenchFungicide,6/23/2009,Liatris aspera,5
E244,2009,22,SoilDrenchFungicide,6/23/2009,Lupinus perennis,55
E244,2009,22,SoilDrenchFungicide,6/23/2009,Poa pratensis,6
E244,2009,22,SoilDrenchFungicide,6/23/2009,Schizachyrium scoparium,15
E244,2009,23,AllPesticides,6/23/2009,Andropogon gerardi,5
E244,2009,23,AllPesticides,6/23/2009,Lupinus perennis,85
E244,2009,23,AllPesticides,6/23/2009,Poa pratensis,2
E244,2009,23,AllPesticides,6/23/2009,Schizachyrium scoparium,5
E244,2009,23,AllPesticides,6/23/2009,Solidago rigida,3
E244,2009,24,Control,6/23/2009,Andropogon gerardi,3
E244,2009,24,Control,6/23/2009,Bare ground,3
E244,2009,24,Control,6/23/2009,Lespedeza capitata,7
E244,2009,24,Control,6/23/2009,Lupinus perennis,55
E244,2009,24,Control,6/23/2009,Miscellaneous forbs,3
E244,2009,24,Control,6/23/2009,Miscellaneous litter,3
E244,2009,24,Control,6/23/2009,Miscellaneous sp.,3
E244,2009,24,Control,6/23/2009,Poa pratensis,7
E244,2009,24,Control,6/23/2009,Schizachyrium scoparium,13
E244,2009,24,Control,6/23/2009,Solidago rigida,3
E244,2009,25,Insecticide,6/23/2009,Andropogon gerardi,7
E244,2009,25,Insecticide,6/23/2009,Lespedeza capitata,8
E244,2009,25,Insecticide,6/23/2009,Lupinus perennis,55
E244,2009,25,Insecticide,6/23/2009,Miscellaneous forbs,2
E244,2009,25,Insecticide,6/23/2009,Petalostemum purpureum,5
E244,2009,25,Insecticide,6/23/2009,Poa pratensis,6
E244,2009,25,Insecticide,6/23/2009,Schizachyrium scoparium,7
E244,2009,25,Insecticide,6/23/2009,Solidago rigida,10
E244,2009,26,AllPesticides,6/23/2009,Agropyron repens,10
E244,2009,26,AllPesticides,6/23/2009,Ambrosia coronopifolia,2
E244,2009,26,AllPesticides,6/23/2009,Asclepias syriaca,1
E244,2009,26,AllPesticides,6/23/2009,Bare ground,10
E244,2009,26,AllPesticides,6/23/2009,Lupinus perennis,60
E244,2009,26,AllPesticides,6/23/2009,Poa pratensis,15
E244,2009,26,AllPesticides,6/23/2009,Taraxicum officinalis,2
E244,2009,27,SoilDrenchFungicide,6/23/2009,Agropyron repens,15
E244,2009,27,SoilDrenchFungicide,6/23/2009,Asclepias tuberosa,1
E244,2009,27,SoilDrenchFungicide,6/23/2009,Lespedeza capitata,4
E244,2009,27,SoilDrenchFungicide,6/23/2009,Lupinus perennis,80
E244,2009,28,Insecticide,6/23/2009,Agropyron repens,15
E244,2009,28,Insecticide,6/23/2009,Bare ground,10
E244,2009,28,Insecticide,6/23/2009,Crepis tectorum,3
E244,2009,28,Insecticide,6/23/2009,Lupinus perennis,60
E244,2009,28,Insecticide,6/23/2009,Physalis virginiana,2
E244,2009,28,Insecticide,6/23/2009,Taraxicum officinalis,10
E244,2009,29,Control,6/23/2009,Agropyron repens,3
E244,2009,29,Control,6/23/2009,Agropyron smithii,2
E244,2009,29,Control,6/23/2009,Bare ground,13
E244,2009,29,Control,6/23/2009,Erigeron canadensis,3
E244,2009,29,Control,6/23/2009,Koeleria cristata,3
E244,2009,29,Control,6/23/2009,Lespedeza capitata,10
E244,2009,29,Control,6/23/2009,Lupinus perennis,50
E244,2009,29,Control,6/23/2009,Physalis virginiana,2
E244,2009,29,Control,6/23/2009,Poa pratensis,3
E244,2009,29,Control,6/23/2009,Schizachyrium scoparium,7
E244,2009,29,Control,6/23/2009,Taraxicum officinalis,4
E244,2009,30,FoliarFungicide,6/23/2009,Achillea millefolium,4
E244,2009,30,FoliarFungicide,6/23/2009,Agropyron smithii,3
E244,2009,30,FoliarFungicide,6/23/2009,Asclepias syriaca,1
E244,2009,30,FoliarFungicide,6/23/2009,Bare ground,8
E244,2009,30,FoliarFungicide,6/23/2009,Berteroa incana,5
E244,2009,30,FoliarFungicide,6/23/2009,Koeleria cristata,5
E244,2009,30,FoliarFungicide,6/23/2009,Lupinus perennis,65
E244,2009,30,FoliarFungicide,6/23/2009,Physalis virginiana,3
E244,2009,30,FoliarFungicide,6/23/2009,Taraxicum officinalis,4
E244,2009,30,FoliarFungicide,6/23/2009,Trifolium sp.,2
E244,2009,31,SoilDrenchFungicide,6/23/2009,Amorpha canescens,5
E244,2009,31,SoilDrenchFungicide,6/23/2009,Andropogon gerardi,4
E244,2009,31,SoilDrenchFungicide,6/23/2009,Lespedeza capitata,15
E244,2009,31,SoilDrenchFungicide,6/23/2009,Lupinus perennis,35
E244,2009,31,SoilDrenchFungicide,6/23/2009,Lychnis alba,1
E244,2009,31,SoilDrenchFungicide,6/23/2009,Miscellaneous litter,2
E244,2009,31,SoilDrenchFungicide,6/23/2009,Petalostemum purpureum,13
E244,2009,31,SoilDrenchFungicide,6/23/2009,Poa pratensis,5
E244,2009,31,SoilDrenchFungicide,6/23/2009,Schizachyrium scoparium,20
E244,2009,32,Control,6/23/2009,Andropogon gerardi,2
E244,2009,32,Control,6/23/2009,Bare ground,25
E244,2009,32,Control,6/23/2009,Bouteloua gracilis,10
E244,2009,32,Control,6/23/2009,Bromus inermis,4
E244,2009,32,Control,6/23/2009,Lespedeza capitata,5
E244,2009,32,Control,6/23/2009,Lupinus perennis,5
E244,2009,32,Control,6/23/2009,Petalostemum candidum,4
E244,2009,32,Control,6/23/2009,Petalostemum purpureum,25
E244,2009,32,Control,6/23/2009,Poa pratensis,5
E244,2009,32,Control,6/23/2009,Schizachyrium scoparium,15
E244,2009,33,FoliarFungicide,6/23/2009,Andropogon gerardi,1
E244,2009,33,FoliarFungicide,6/23/2009,Lespedeza capitata,3
E244,2009,33,FoliarFungicide,6/23/2009,Lupinus perennis,90
E244,2009,33,FoliarFungicide,6/23/2009,Petalostemum purpureum,1
E244,2009,33,FoliarFungicide,6/23/2009,Poa pratensis,2
E244,2009,33,FoliarFungicide,6/23/2009,Schizachyrium scoparium,3
E244,2009,34,AllPesticides,6/23/2009,Amorpha canescens,4
E244,2009,34,AllPesticides,6/23/2009,Andropogon gerardi,3
E244,2009,34,AllPesticides,6/23/2009,Lespedeza capitata,5
E244,2009,34,AllPesticides,6/23/2009,Liatris aspera,4
E244,2009,34,AllPesticides,6/23/2009,Lupinus perennis,70
E244,2009,34,AllPesticides,6/23/2009,Miscellaneous forbs,2
E244,2009,34,AllPesticides,6/23/2009,Poa pratensis,2
E244,2009,34,AllPesticides,6/23/2009,Schizachyrium scoparium,10
E244,2009,35,Insecticide,6/23/2009,Baptisia leucantha,10
E244,2009,35,Insecticide,6/23/2009,Bouteloua gracilis,3
E244,2009,35,Insecticide,6/23/2009,Coreopsis palmata,3
E244,2009,35,Insecticide,6/23/2009,Lespedeza capitata,8
E244,2009,35,Insecticide,6/23/2009,Lupinus perennis,40
E244,2009,35,Insecticide,6/23/2009,Petalostemum purpureum,10
E244,2009,35,Insecticide,6/23/2009,Schizachyrium scoparium,20
E244,2009,35,Insecticide,6/23/2009,Solidago rigida,6
E244,2009,36,AllPesticides,6/23/2009,Amorpha canescens,17
E244,2009,36,AllPesticides,6/23/2009,Andropogon gerardi,4
E244,2009,36,AllPesticides,6/23/2009,Bare ground,25
E244,2009,36,AllPesticides,6/23/2009,Liatris aspera,1
E244,2009,36,AllPesticides,6/23/2009,Petalostemum purpureum,19
E244,2009,36,AllPesticides,6/23/2009,Poa pratensis,3
E244,2009,36,AllPesticides,6/23/2009,Schizachyrium scoparium,30
E244,2009,36,AllPesticides,6/23/2009,Solidago rigida,1
E244,2009,37,Control,6/23/2009,Amorpha canescens,20
E244,2009,37,Control,6/23/2009,Andropogon gerardi,6
E244,2009,37,Control,6/23/2009,Bare ground,7
E244,2009,37,Control,6/23/2009,Liatris aspera,4
E244,2009,37,Control,6/23/2009,Lupinus perennis,12
E244,2009,37,Control,6/23/2009,Miscellaneous litter,1
E244,2009,37,Control,6/23/2009,Petalostemum purpureum,10
E244,2009,37,Control,6/23/2009,Poa pratensis,10
E244,2009,37,Control,6/23/2009,Schizachyrium scoparium,30
E244,2009,38,SoilDrenchFungicide,6/23/2009,Amorpha canescens,15
E244,2009,38,SoilDrenchFungicide,6/23/2009,Andropogon gerardi,5
E244,2009,38,SoilDrenchFungicide,6/23/2009,Bare ground,3
E244,2009,38,SoilDrenchFungicide,6/23/2009,Lupinus perennis,20
E244,2009,38,SoilDrenchFungicide,6/23/2009,Petalostemum purpureum,12
E244,2009,38,SoilDrenchFungicide,6/23/2009,Schizachyrium scoparium,45
E244,2009,39,Insecticide,6/23/2009,Amorpha canescens,3
E244,2009,39,Insecticide,6/23/2009,Andropogon gerardi,5
E244,2009,39,Insecticide,6/23/2009,Lupinus perennis,90
E244,2009,39,Insecticide,6/23/2009,Solidago rigida,2
E244,2009,40,FoliarFungicide,6/23/2009,Amorpha canescens,12
E244,2009,40,FoliarFungicide,6/23/2009,Andropogon gerardi,7
E244,2009,40,FoliarFungicide,6/23/2009,Bare ground,2
E244,2009,40,FoliarFungicide,6/23/2009,Lupinus perennis,47
E244,2009,40,FoliarFungicide,6/23/2009,Petalostemum purpureum,17
E244,2009,40,FoliarFungicide,6/23/2009,Schizachyrium scoparium,15
E244,2009,41,Insecticide,6/23/2009,Bare ground,76
E244,2009,41,Insecticide,8/12/2009,Bare ground,86
E244,2009,41,Insecticide,8/12/2009,Erigeron canadensis,1
E244,2009,41,Insecticide,6/23/2009,Erigeron canadensis,2
E244,2009,41,Insecticide,6/23/2009,Hedeoma hispida,1
E244,2009,41,Insecticide,8/12/2009,Lupinus perennis,3
E244,2009,41,Insecticide,6/23/2009,Lupinus perennis,10
E244,2009,41,Insecticide,6/23/2009,Schizachyrium scoparium,2
E244,2009,41,Insecticide,8/12/2009,Schizachyrium scoparium,3
E244,2009,41,Insecticide,8/12/2009,Sorghastrum nutans,7
E244,2009,41,Insecticide,6/23/2009,Sorghastrum nutans,7
E244,2009,41,Insecticide,6/23/2009,Sporobolus sp.,2
E244,2009,42,AllPesticides,8/12/2009,Andropogon gerardi,33
E244,2009,42,AllPesticides,6/23/2009,Andropogon gerardi,27
E244,2009,42,AllPesticides,8/12/2009,Bare ground,56
E244,2009,42,AllPesticides,6/23/2009,Bare ground,56
E244,2009,42,AllPesticides,6/23/2009,Crepis tectorum,1
E244,2009,42,AllPesticides,6/23/2009,Erigeron canadensis,1
E244,2009,42,AllPesticides,6/23/2009,Lespedeza capitata,1
E244,2009,42,AllPesticides,8/12/2009,Mosses,10
E244,2009,42,AllPesticides,6/23/2009,Mosses,10
E244,2009,42,AllPesticides,8/12/2009,Schizachyrium scoparium,1
E244,2009,42,AllPesticides,6/23/2009,Schizachyrium scoparium,3
E244,2009,42,AllPesticides,6/23/2009,Sporobolus sp.,1
E244,2009,43,FoliarFungicide,8/12/2009,Andropogon gerardi,20
E244,2009,43,FoliarFungicide,6/23/2009,Andropogon gerardi,15
E244,2009,43,FoliarFungicide,6/23/2009,Bare ground,63
E244,2009,43,FoliarFungicide,8/12/2009,Bare ground,60
E244,2009,43,FoliarFungicide,6/23/2009,Hedeoma hispida,2
E244,2009,43,FoliarFungicide,6/23/2009,Lupinus perennis,5
E244,2009,43,FoliarFungicide,8/12/2009,Lupinus perennis,5
E244,2009,43,FoliarFungicide,6/23/2009,Sorghastrum nutans,15
E244,2009,43,FoliarFungicide,8/12/2009,Sorghastrum nutans,15
E244,2009,44,Control,8/12/2009,Bare ground,49
E244,2009,44,Control,6/23/2009,Bare ground,55
E244,2009,44,Control,6/23/2009,Lespedeza capitata,1
E244,2009,44,Control,8/12/2009,Lespedeza capitata,1
E244,2009,44,Control,6/23/2009,Lupinus perennis,12
E244,2009,44,Control,8/12/2009,Mosses,22
E244,2009,44,Control,6/23/2009,Mosses,12
E244,2009,44,Control,6/23/2009,Schizachyrium scoparium,5
E244,2009,44,Control,8/12/2009,Schizachyrium scoparium,5
E244,2009,44,Control,8/12/2009,Solidago rigida,1
E244,2009,44,Control,6/23/2009,Sorghastrum nutans,15
E244,2009,44,Control,8/12/2009,Sorghastrum nutans,22
E244,2009,45,SoilDrenchFungicide,8/12/2009,Achillea millefolium,1
E244,2009,45,SoilDrenchFungicide,8/12/2009,Agrostis scabra,2
E244,2009,45,SoilDrenchFungicide,6/23/2009,Andropogon gerardi,5
E244,2009,45,SoilDrenchFungicide,8/12/2009,Andropogon gerardi,11
E244,2009,45,SoilDrenchFungicide,6/23/2009,Bare ground,20
E244,2009,45,SoilDrenchFungicide,8/12/2009,Bare ground,24
E244,2009,45,SoilDrenchFungicide,6/23/2009,Crepis tectorum,2
E244,2009,45,SoilDrenchFungicide,8/12/2009,Cyperus sp.,3
E244,2009,45,SoilDrenchFungicide,8/12/2009,Lespedeza capitata,3
E244,2009,45,SoilDrenchFungicide,6/23/2009,Lupinus perennis,50
E244,2009,45,SoilDrenchFungicide,8/12/2009,Lupinus perennis,15
E244,2009,45,SoilDrenchFungicide,6/23/2009,Mosses,17
