Year,Date,Experiment,Plot,Treatment,Species,Mass(g),Mass g/m^2)
2009,8/17/09,E244,38,SoilDrenchFungicide,Schizachyrium scoparium,4,40
2009,8/17/09,E244,38,SoilDrenchFungicide,Poa pratensis,2.08,20.8
2009,8/17/09,E244,38,SoilDrenchFungicide,Petalostemum purpureum,4.14,41.4
2009,8/17/09,E244,38,SoilDrenchFungicide,Miscellaneous litter,0.09,0.9
2009,8/17/09,E244,38,SoilDrenchFungicide,Liatris aspera,2.93,29.3
2009,8/17/09,E244,38,SoilDrenchFungicide,Bouteloua gracilis,0.11,1.1
2009,8/17/09,E244,38,SoilDrenchFungicide,Andropogon gerardi,1.28,12.8
2009,8/17/09,E244,38,SoilDrenchFungicide,Sorghastrum nutans,0.28,2.8
2009,8/17/09,E244,38,SoilDrenchFungicide,Lupinus perennis,1.62,16.2
2009,8/17/09,E244,39,Insecticide,Petalostemum purpureum,3.13,31.3
2009,8/17/09,E244,39,Insecticide,Schizachyrium scoparium,0.49,4.9
2009,8/17/09,E244,39,Insecticide,Poa pratensis,4.71,47.1
2009,8/17/09,E244,39,Insecticide,Sorghastrum nutans,1.68,16.8
2009,8/17/09,E244,39,Insecticide,Liatris aspera,4.52,45.2
2009,8/17/09,E244,39,Insecticide,Amorpha canescens,0.4,4
2009,8/17/09,E244,39,Insecticide,Lupinus perennis,9.15,91.5
2009,8/17/09,E244,39,Insecticide,Andropogon gerardi,8.58,85.8
2009,8/17/09,E244,40,FoliarFungicide,Miscellaneous litter,0.48,4.8
2009,8/17/09,E244,40,FoliarFungicide,Sorghastrum nutans,1.09,10.9
2009,8/17/09,E244,40,FoliarFungicide,Solidago rigida,3.06,30.6
2009,8/17/09,E244,40,FoliarFungicide,Schizachyrium scoparium,4.82,48.2
2009,8/17/09,E244,40,FoliarFungicide,Poa pratensis,4.95,49.5
2009,8/17/09,E244,40,FoliarFungicide,Panicum virgatum,1.47,14.7
2009,8/17/09,E244,40,FoliarFungicide,Lupinus perennis,22.87,228.7
2009,8/17/09,E244,40,FoliarFungicide,Andropogon gerardi,6.26,62.6
2009,8/17/09,E244,40,FoliarFungicide,Amorpha canescens,0.85,8.5
2009,8/17/09,E244,40,FoliarFungicide,Petalostemum purpureum,7.47,74.7
2009,8/17/09,E244,41,Insecticide,Koeleria cristata,0.06,0.6
2009,8/17/09,E244,41,Insecticide,Erigeron canadensis,0.16,1.6
2009,8/17/09,E244,41,Insecticide,Schizachyrium scoparium,0.03,0.3
2009,8/17/09,E244,41,Insecticide,Sporobolus cryptandrus,0.25,2.5
2009,8/17/09,E244,41,Insecticide,Crepis tectorum,0.03,0.3
2009,8/17/09,E244,41,Insecticide,Bouteloua gracilis,0.007,0.07
2009,8/17/09,E244,41,Insecticide,Andropogon gerardi,3.69,36.9
2009,8/17/09,E244,41,Insecticide,Miscellaneous litter,1.43,14.3
2009,8/17/09,E244,42,AllPesticides,Poa pratensis,0.1,1
2009,8/17/09,E244,42,AllPesticides,Schizachyrium scoparium,0.44,4.4
2009,8/17/09,E244,42,AllPesticides,Lespedeza capitata,0.03,0.3
2009,8/17/09,E244,42,AllPesticides,Cyperus sp.,0.12,1.2
2009,8/17/09,E244,42,AllPesticides,Aristida basiramea,0.05,0.5
2009,8/17/09,E244,42,AllPesticides,Andropogon gerardi,7.99,79.9
2009,8/17/09,E244,42,AllPesticides,Sorghastrum nutans,0.29,2.9
2009,8/17/09,E244,43,FoliarFungicide,Andropogon gerardi,21.16,211.6
2009,8/17/09,E244,43,FoliarFungicide,Bouteloua curtipendula,0.08,0.8
2009,8/17/09,E244,43,FoliarFungicide,Cyperus sp.,0.02,0.2
2009,8/17/09,E244,43,FoliarFungicide,Koeleria cristata,0.45,4.5
2009,8/17/09,E244,43,FoliarFungicide,Schizachyrium scoparium,4.86,48.6
2009,8/17/09,E244,44,Control,Erigeron canadensis,0.04,0.4
2009,8/17/09,E244,44,Control,Andropogon gerardi,12.8,128
2009,8/17/09,E244,44,Control,Sorghastrum nutans,0.98,9.8
2009,8/17/09,E244,44,Control,Schizachyrium scoparium,0.36,3.6
2009,8/17/09,E244,44,Control,Bouteloua curtipendula,0.02,0.2
2009,8/17/09,E244,44,Control,Bouteloua gracilis,0.03,0.3
2009,8/17/09,E244,44,Control,Agrostis scabra,0.04,0.4
2009,8/17/09,E244,44,Control,Petalostemum purpureum,8.69,86.9
2009,8/17/09,E244,44,Control,Lespedeza capitata,3.11,31.1
2009,8/18/09,E244,45,SoilDrenchFungicide,Bouteloua gracilis,0.14,1.4
2009,8/18/09,E244,45,SoilDrenchFungicide,Sporobolus cryptandrus,0.11,1.1
2009,8/18/09,E244,45,SoilDrenchFungicide,Rudbeckia serotina,1.51,15.1
2009,8/18/09,E244,45,SoilDrenchFungicide,Poa pratensis,0.16,1.6
2009,8/18/09,E244,45,SoilDrenchFungicide,Petalostemum purpureum,11.25,112.5
2009,8/18/09,E244,45,SoilDrenchFungicide,Cyperus sp.,0.1,1
2009,8/18/09,E244,45,SoilDrenchFungicide,Andropogon gerardi,2.41,24.1
2009,8/18/09,E244,45,SoilDrenchFungicide,Agrostis scabra,0.14,1.4
2009,8/18/09,E244,45,SoilDrenchFungicide,Achillea millefolium(lanulosa),0.05,0.5
2009,8/18/09,E244,45,SoilDrenchFungicide,Erigeron canadensis,0.08,0.8
2009,8/17/09,E244,46,SoilDrenchFungicide,Lespedeza capitata,1,10
2009,8/17/09,E244,46,SoilDrenchFungicide,Poa pratensis,0.96,9.6
2009,8/17/09,E244,46,SoilDrenchFungicide,Schizachyrium scoparium,2.38,23.8
2009,8/17/09,E244,46,SoilDrenchFungicide,Lupinus perennis,5.18,51.8
2009,8/17/09,E244,46,SoilDrenchFungicide,Agropyron repens,0.35,3.5
2009,8/17/09,E244,46,SoilDrenchFungicide,Andropogon gerardi,2.61,26.1
2009,8/17/09,E244,46,SoilDrenchFungicide,Panicum virgatum,2.41,24.1
2009,8/17/09,E244,47,Control,Poa pratensis,0.95,9.5
2009,8/17/09,E244,47,Control,Agropyron repens,0.47,4.7
2009,8/17/09,E244,47,Control,Andropogon gerardi,10.91,109.1
2009,8/17/09,E244,47,Control,Lupinus perennis,1.38,13.8
2009,8/17/09,E244,47,Control,Panicum virgatum,5.59,55.9
2009,8/17/09,E244,48,Insecticide,Sorghastrum nutans,1.97,19.7
2009,8/17/09,E244,48,Insecticide,Poa pratensis,0.8,8
2009,8/17/09,E244,48,Insecticide,Panicum virgatum,4.5,45
2009,8/17/09,E244,48,Insecticide,Lupinus perennis,1.2,12
2009,8/17/09,E244,48,Insecticide,Lespedeza capitata,8.8,88
2009,8/17/09,E244,48,Insecticide,Bouteloua gracilis,0.05,0.5
2009,8/17/09,E244,48,Insecticide,Elymus canadensis,0.51,5.1
2009,8/17/09,E244,49,FoliarFungicide,Sorghastrum nutans,0.5,5
2009,8/17/09,E244,49,FoliarFungicide,Panicum virgatum,1.92,19.2
2009,8/17/09,E244,49,FoliarFungicide,Poa pratensis,0.59,5.9
2009,8/17/09,E244,49,FoliarFungicide,Panicum oligosanthes,0.008,0.08
2009,8/17/09,E244,49,FoliarFungicide,Lespedeza capitata,0.04,0.4
2009,8/17/09,E244,49,FoliarFungicide,Bouteloua gracilis,0.06,0.6
2009,8/17/09,E244,49,FoliarFungicide,Andropogon gerardi,0.36,3.6
2009,8/17/09,E244,49,FoliarFungicide,Schizachyrium scoparium,1.68,16.8
2009,8/17/09,E244,49,FoliarFungicide,Lupinus perennis,6.9,69
2009,8/17/09,E244,50,AllPesticides,Lupinus perennis,4.16,41.6
2009,8/17/09,E244,50,AllPesticides,Sorghastrum nutans,1.24,12.4
2009,8/17/09,E244,50,AllPesticides,Schizachyrium scoparium,3.31,33.1
2009,8/17/09,E244,50,AllPesticides,Poa pratensis,0.92,9.2
2009,8/17/09,E244,50,AllPesticides,Panicum oligosanthes,0.01,0.1
2009,8/17/09,E244,50,AllPesticides,Agropyron repens,0.02,0.2
2009,8/17/09,E244,50,AllPesticides,Panicum virgatum,4.21,42.1
2009,8/17/09,E244,51,Control,Miscellaneous litter,0.35,3.5
2009,8/17/09,E244,51,Control,Agropyron repens,0.82,8.2
2009,8/17/09,E244,51,Control,Rumex acetosella,0.45,4.5
2009,8/17/09,E244,51,Control,Poa pratensis,2.45,24.5
2009,8/17/09,E244,51,Control,Amorpha canescens,26.99,269.9
2009,8/17/09,E244,51,Control,Andropogon gerardi,0.14,1.4
2009,8/17/09,E244,52,SoilDrenchFungicide,Agropyron repens,0.48,4.8
2009,8/17/09,E244,52,SoilDrenchFungicide,Amorpha canescens,9.48,94.8
2009,8/17/09,E244,52,SoilDrenchFungicide,Asclepias syriaca,0.03,0.3
2009,8/17/09,E244,52,SoilDrenchFungicide,Lupinus perennis,0.02,0.2
2009,8/17/09,E244,52,SoilDrenchFungicide,Physalis virginiana,0.01,0.1
2009,8/17/09,E244,52,SoilDrenchFungicide,Poa pratensis,2.37,23.7
2009,8/17/09,E244,52,SoilDrenchFungicide,Rumex acetosella,0.12,1.2
2009,8/17/09,E244,53,FoliarFungicide,Eragrostis spectabilis,0.03,0.3
2009,8/17/09,E244,53,FoliarFungicide,Andropogon gerardi,0.09,0.9
2009,8/17/09,E244,53,FoliarFungicide,Poa pratensis,2.38,23.8
2009,8/17/09,E244,53,FoliarFungicide,Asclepias syriaca,0.11,1.1
2009,8/17/09,E244,53,FoliarFungicide,Amorpha canescens,17.05,170.5
2009,8/17/09,E244,53,FoliarFungicide,Agropyron repens,0.76,7.6
2009,8/17/09,E244,53,FoliarFungicide,Achillea millefolium(lanulosa),0.49,4.9
2009,8/17/09,E244,53,FoliarFungicide,Miscellaneous litter,0.71,7.1
2009,8/17/09,E244,53,FoliarFungicide,Aristida basiramea,0.04,0.4
2009,8/17/09,E244,54,Insecticide,Agropyron repens,2.03,20.3
2009,8/17/09,E244,54,Insecticide,Amorpha canescens,8.41,84.1
2009,8/17/09,E244,54,Insecticide,Aristida basiramea,0.05,0.5
2009,8/17/09,E244,54,Insecticide,Miscellaneous litter,1.28,12.8
2009,8/17/09,E244,54,Insecticide,Poa pratensis,1.95,19.5
2009,8/17/09,E244,54,Insecticide,Schizachyrium scoparium,0.13,1.3
2009,8/17/09,E244,55,AllPesticides,Miscellaneous litter,0.11,1.1
2009,8/17/09,E244,55,AllPesticides,Poa pratensis,0.39,3.9
2009,8/17/09,E244,55,AllPesticides,Eragrostis spectabilis,0.11,1.1
2009,8/17/09,E244,55,AllPesticides,Agropyron repens,3.41,34.1
2009,8/17/09,E244,55,AllPesticides,Achillea millefolium(lanulosa),0.13,1.3
2009,8/17/09,E244,55,AllPesticides,Rumex acetosella,0.07,0.7
2009,8/17/09,E244,55,AllPesticides,Amorpha canescens,48.14,481.4
2009,8/17/09,E244,56,FoliarFungicide,Koeleria cristata,1.81,18.1
2009,8/17/09,E244,56,FoliarFungicide,Trifolium repens,0.01,0.1
2009,8/17/09,E244,56,FoliarFungicide,Sorghastrum nutans,0.11,1.1
2009,8/17/09,E244,56,FoliarFungicide,Schizachyrium scoparium,0.26,2.6
2009,8/17/09,E244,56,FoliarFungicide,Liatris aspera,0.85,8.5
2009,8/17/09,E244,56,FoliarFungicide,Carex sp.,0.06,0.6
2009,8/17/09,E244,56,FoliarFungicide,Andropogon gerardi,0.3,3
2009,8/17/09,E244,56,FoliarFungicide,Agrostis scabra,0.05,0.5
2009,8/17/09,E244,56,FoliarFungicide,Achillea millefolium(lanulosa),0.12,1.2
2009,8/17/09,E244,56,FoliarFungicide,Panicum oligosanthes,0.03,0.3
2009,8/17/09,E244,57,Insecticide,Crepis tectorum,0.07,0.7
2009,8/17/09,E244,57,Insecticide,Sorghastrum nutans,0.31,3.1
2009,8/17/09,E244,57,Insecticide,Poa pratensis,0.11,1.1
2009,8/17/09,E244,57,Insecticide,Liatris aspera,2.45,24.5
2009,8/17/09,E244,57,Insecticide,Eragrostis spectabilis,2.57,25.7
2009,8/17/09,E244,57,Insecticide,Bouteloua gracilis,0.19,1.9
2009,8/17/09,E244,57,Insecticide,Agropyron repens,0.72,7.2
2009,8/17/09,E244,57,Insecticide,Achillea millefolium(lanulosa),0.98,9.8
2009,8/17/09,E244,57,Insecticide,Koeleria cristata,1.54,15.4
2009,8/17/09,E244,58,SoilDrenchFungicide,Schizachyrium scoparium,3.29,32.9
2009,8/17/09,E244,58,SoilDrenchFungicide,Sorghastrum nutans,4.23,42.3
2009,8/17/09,E244,58,SoilDrenchFungicide,Poa pratensis,0.11,1.1
2009,8/17/09,E244,58,SoilDrenchFungicide,Panicum oligosanthes,0.06,0.6
2009,8/17/09,E244,58,SoilDrenchFungicide,Miscellaneous litter,0.19,1.9
2009,8/17/09,E244,58,SoilDrenchFungicide,Koeleria cristata,1.64,16.4
2009,8/17/09,E244,58,SoilDrenchFungicide,Eragrostis spectabilis,1.24,12.4
2009,8/17/09,E244,58,SoilDrenchFungicide,Agropyron repens,0.88,8.8
2009,8/17/09,E244,58,SoilDrenchFungicide,Andropogon gerardi,0.69,6.9
2009,8/17/09,E244,58,SoilDrenchFungicide,Liatris aspera,4.92,49.2
2009,8/17/09,E244,59,Control,Eragrostis spectabilis,0.39,3.9
2009,8/17/09,E244,59,Control,Schizachyrium scoparium,24.08,240.8
2009,8/17/09,E244,59,Control,Physalis virginiana,0.17,1.7
2009,8/17/09,E244,59,Control,Miscellaneous litter,0.19,1.9
2009,8/17/09,E244,59,Control,Achillea millefolium(lanulosa),0.19,1.9
2009,8/17/09,E244,59,Control,Koeleria cristata,0.74,7.4
2009,8/17/09,E244,59,Control,Bouteloua gracilis,0.21,2.1
2009,8/17/09,E244,59,Control,Agropyron repens,0.038,0.38
2009,8/17/10,E244,59,Control,Liatris aspera,0.22,2.2
2009,8/17/09,E244,60,AllPesticides,Miscellaneous litter,0.92,9.2
2009,8/17/09,E244,60,AllPesticides,Poa pratensis,0.24,2.4
2009,8/17/09,E244,60,AllPesticides,Schizachyrium scoparium,3.13,31.3
2009,8/17/09,E244,60,AllPesticides,Taraxicum officinalis,0.13,1.3
2009,8/17/09,E244,60,AllPesticides,Koeleria cristata,0.39,3.9
2009,8/17/09,E244,60,AllPesticides,Berteroa incana,0.14,1.4
2009,8/17/09,E244,60,AllPesticides,Agropyron repens,0.25,2.5
2009,8/17/09,E244,60,AllPesticides,Sorghastrum nutans,6.58,65.8
2009,8/17/09,E244,60,AllPesticides,Liatris aspera,3.78,37.8
2009,8/17/09,E244,61,Insecticide,Schizachyrium scoparium,0.92,9.2
2009,8/17/09,E244,61,Insecticide,Trifolium repens,0.08,0.8
2009,8/17/09,E244,61,Insecticide,Sporobolus cryptandrus,0.38,3.8
2009,8/17/09,E244,61,Insecticide,Solidago nemoralis,0.04,0.4
2009,8/17/09,E244,61,Insecticide,Polygala polygama,0.49,4.9
2009,8/17/09,E244,61,Insecticide,Poa pratensis,1.33,13.3
2009,8/17/09,E244,61,Insecticide,Miscellaneous litter,0.09,0.9
2009,8/17/09,E244,61,Insecticide,Koeleria cristata,0.36,3.6
2009,8/17/09,E244,61,Insecticide,Cyperus sp.,0.08,0.8
2009,8/17/09,E244,61,Insecticide,Crepis tectorum,0.07,0.7
2009,8/17/09,E244,61,Insecticide,Berteroa incana,0.85,8.5
2009,8/17/09,E244,61,Insecticide,Aristida basiramea,0.09,0.9
2009,8/17/09,E244,61,Insecticide,Agropyron repens,0.7,7
2009,8/17/09,E244,61,Insecticide,Liatris aspera,0.05,0.5
2009,8/17/09,E244,61,Insecticide,Solidago rigida,0.02,0.2
2009,8/17/09,E244,62,FoliarFungicide,Crepis tectorum,0.13,1.3
2009,8/17/09,E244,62,FoliarFungicide,Trifolium pratense,0.44,4.4
2009,8/17/09,E244,62,FoliarFungicide,Taraxicum officinalis,0.01,0.1
2009,8/17/09,E244,62,FoliarFungicide,Solidago nemoralis,0.13,1.3
2009,8/17/09,E244,62,FoliarFungicide,Polygala polygama,0.98,9.8
2009,8/17/09,E244,62,FoliarFungicide,Liatris aspera,2.84,28.4
2009,8/17/09,E244,62,FoliarFungicide,Agrostis scabra,0.12,1.2
2009,8/17/09,E244,62,FoliarFungicide,Poa pratensis,0.2,2
2009,8/17/09,E244,63,SoilDrenchFungicide,Koeleria cristata,0.008,0.08
2009,8/17/09,E244,63,SoilDrenchFungicide,Taraxicum officinalis,0.003,0.03
2009,8/17/09,E244,63,SoilDrenchFungicide,Trifolium repens,0.01,0.1
2009,8/17/09,E244,63,SoilDrenchFungicide,Solidago nemoralis,0.05,0.5
2009,8/17/09,E244,63,SoilDrenchFungicide,Liatris aspera,0.52,5.2
2009,8/17/09,E244,63,SoilDrenchFungicide,Cyperus sp.,0.02,0.2
2009,8/17/09,E244,63,SoilDrenchFungicide,Eragrostis spectabilis,0.1,1
2009,8/17/09,E244,63,SoilDrenchFungicide,Crepis tectorum,0.08,0.8
2009,8/17/09,E244,63,SoilDrenchFungicide,Aristida basiramea,0.04,0.4
2009,8/17/09,E244,63,SoilDrenchFungicide,Agropyron repens,0.01,0.1
2009,8/17/09,E244,63,SoilDrenchFungicide,Schizachyrium scoparium,0.14,1.4
2009,8/17/09,E244,63,SoilDrenchFungicide,Polygala polygama,0.07,0.7
2009,8/17/09,E244,63,SoilDrenchFungicide,Poa pratensis,0.09,0.9
2009,8/17/09,E244,63,SoilDrenchFungicide,Miscellaneous litter,0.94,9.4
2009,8/17/09,E244,64,Control,Taraxicum officinalis,0.005,0.05
2009,8/17/09,E244,64,Control,Trifolium repens,0.21,2.1
2009,8/17/09,E244,64,Control,Schizachyrium scoparium,0.04,0.4
2009,8/17/09,E244,64,Control,Rumex acetosella,0.01,0.1
2009,8/17/09,E244,64,Control,Poa pratensis,0.06,0.6
2009,8/17/09,E244,64,Control,Lupinus perennis,0.08,0.8
2009,8/17/09,E244,64,Control,Liatris aspera,10.83,108.3
2009,8/17/09,E244,64,Control,Polygala polygama,0.04,0.4
2009,8/17/09,E244,64,Control,Erigeron canadensis,0.01,0.1
2009,8/17/09,E244,64,Control,Crepis tectorum,0.04,0.4
2009,8/17/09,E244,64,Control,Panicum oligosanthes,0.01,0.1
2009,8/17/09,E244,65,AllPesticides,Panicum oligosanthes,2.25,22.5
2009,8/17/09,E244,65,AllPesticides,Agropyron repens,0.16,1.6
2009,8/17/09,E244,65,AllPesticides,Poa pratensis,0.29,2.9
2009,8/17/09,E244,65,AllPesticides,Miscellaneous litter,0.5,5
2009,8/17/09,E244,65,AllPesticides,Liatris aspera,15.67,156.7
2009,8/17/09,E244,65,AllPesticides,Koeleria cristata,0.2,2
2009,8/17/09,E244,65,AllPesticides,Crepis tectorum,0.02,0.2
2009,8/17/09,E244,65,AllPesticides,Polygala polygama,0.01,0.1
2009,8/17/09,E244,66,SoilDrenchFungicide,Andropogon gerardi,0.36,3.6
2009,8/17/09,E244,66,SoilDrenchFungicide,Liatris aspera,6.43,64.3
2009,8/17/09,E244,66,SoilDrenchFungicide,Panicum virgatum,3.41,34.1
2009,8/17/09,E244,66,SoilDrenchFungicide,Poa pratensis,0.28,2.8
2009,8/17/09,E244,66,SoilDrenchFungicide,Sorghastrum nutans,2.71,27.1
2009,8/17/09,E244,67,AllPesticides,Panicum virgatum,2.62,26.2
2009,8/17/09,E244,67,AllPesticides,Liatris aspera,7.24,72.4
2009,8/17/09,E244,67,AllPesticides,Sorghastrum nutans,0.91,9.1
2009,8/17/09,E244,67,AllPesticides,Andropogon gerardi,0.02,0.2
2009,8/17/09,E244,67,AllPesticides,Koeleria cristata,0.2,2
2009,8/17/09,E244,67,AllPesticides,Poa pratensis,0.15,1.5
2009,8/17/09,E244,67,AllPesticides,Cyperus sp.,0.11,1.1
2009,8/17/09,E244,68,Insecticide,Sorghastrum nutans,1.43,14.3
2009,8/17/09,E244,68,Insecticide,Andropogon gerardi,0.14,1.4
2009,8/17/09,E244,68,Insecticide,Cyperus sp.,0.06,0.6
2009,8/17/09,E244,68,Insecticide,Liatris aspera,6.41,64.1
2009,8/17/09,E244,68,Insecticide,Miscellaneous litter,0.07,0.7
2009,8/17/09,E244,68,Insecticide,Panicum virgatum,1.35,13.5
2009,8/17/09,E244,68,Insecticide,Poa pratensis,0.38,3.8
2009,8/17/09,E244,68,Insecticide,Schizachyrium scoparium,1.35,13.5
2009,8/17/09,E244,69,Control,Taraxicum officinalis,0.018,0.18
2009,8/17/09,E244,69,Control,Schizachyrium scoparium,2.57,25.7
2009,8/17/09,E244,69,Control,Poa pratensis,0.56,5.6
2009,8/17/09,E244,69,Control,Panicum virgatum,3.68,36.8
2009,8/17/09,E244,69,Control,Koeleria cristata,0.85,8.5
2009,8/17/09,E244,69,Control,Cyperus sp.,0.14,1.4
2009,8/17/09,E244,69,Control,Liatris aspera,0.06,0.6
2009,8/17/09,E244,70,FoliarFungicide,Poa pratensis,0.56,5.6
2009,8/17/09,E244,70,FoliarFungicide,Sorghastrum nutans,1.31,13.1
2009,8/17/09,E244,70,FoliarFungicide,Schizachyrium scoparium,1.89,18.9
2009,8/17/09,E244,70,FoliarFungicide,Panicum virgatum,2.83,28.3
2009,8/17/09,E244,70,FoliarFungicide,Koeleria cristata,0.8,8
2009,8/17/09,E244,70,FoliarFungicide,Cyperus sp.,0.15,1.5
2009,8/17/09,E244,70,FoliarFungicide,Andropogon gerardi,1.03,10.3
2009,8/17/09,E244,70,FoliarFungicide,Bouteloua gracilis,0.57,5.7
2009,8/17/09,E244,71,SoilDrenchFungicide,Physalis virginiana,0.22,2.2
2009,8/17/09,E244,71,SoilDrenchFungicide,Andropogon gerardi,7.58,75.8
2009,8/17/09,E244,71,SoilDrenchFungicide,Bouteloua gracilis,0.1,1
2009,8/17/09,E244,71,SoilDrenchFungicide,Lespedeza capitata,1.88,18.8
2009,8/17/09,E244,71,SoilDrenchFungicide,Petalostemum purpureum,8.85,88.5
2009,8/17/09,E244,71,SoilDrenchFungicide,Sporobolus cryptandrus,0.61,6.1
2009,8/17/09,E244,71,SoilDrenchFungicide,Solidago nemoralis,0.59,5.9
2009,8/17/09,E244,71,SoilDrenchFungicide,Schizachyrium scoparium,0.35,3.5
2009,8/17/09,E244,71,SoilDrenchFungicide,Poa pratensis,0.93,9.3
2009,8/17/09,E244,72,FoliarFungicide,Sorghastrum nutans,2.82,28.2
2009,8/17/09,E244,72,FoliarFungicide,Lespedeza capitata,2.35,23.5
2009,8/17/09,E244,72,FoliarFungicide,Petalostemum purpureum,9.66,96.6
2009,8/17/09,E244,72,FoliarFungicide,Poa pratensis,0.38,3.8
2009,8/17/09,E244,72,FoliarFungicide,Schizachyrium scoparium,0.72,7.2
2009,8/17/09,E244,72,FoliarFungicide,Koeleria cristata,0.21,2.1
2009,8/17/09,E244,73,AllPesticides,Lespedeza capitata,1.48,14.8
2009,8/17/09,E244,73,AllPesticides,Andropogon gerardi,0.62,6.2
2009,8/17/09,E244,73,AllPesticides,Sorghastrum nutans,4.67,46.7
2009,8/17/09,E244,73,AllPesticides,Petalostemum purpureum,8.68,86.8
2009,8/17/09,E244,73,AllPesticides,Sporobolus cryptandrus,0.58,5.8
2009,8/17/09,E244,73,AllPesticides,Koeleria cristata,0.3,3
2009,8/17/09,E244,73,AllPesticides,Bouteloua gracilis,0.34,3.4
2009,8/17/09,E244,73,AllPesticides,Poa pratensis,1.42,14.2
2009,8/17/09,E244,74,Insecticide,Poa pratensis,2.58,25.8
2009,8/17/09,E244,74,Insecticide,Sorghastrum nutans,5.47,54.7
2009,8/17/09,E244,74,Insecticide,Schizachyrium scoparium,0.07,0.7
2009,8/17/09,E244,74,Insecticide,Petalostemum purpureum,9.91,99.1
2009,8/17/09,E244,74,Insecticide,Miscellaneous litter,0.24,2.4
2009,8/17/09,E244,74,Insecticide,Lespedeza capitata,3.47,34.7
2009,8/17/09,E244,74,Insecticide,Agropyron repens,0.19,1.9
2009,8/17/09,E244,74,Insecticide,Bouteloua gracilis,0.11,1.1
2009,8/17/09,E244,75,Control,Poa pratensis,3.08,30.8
2009,8/17/09,E244,75,Control,Sorghastrum nutans,1.43,14.3
2009,8/17/09,E244,75,Control,Schizachyrium scoparium,1.93,19.3
2009,8/17/09,E244,75,Control,Panicum virgatum,0.06,0.6
2009,8/17/09,E244,75,Control,Lespedeza capitata,1.18,11.8
2009,8/17/09,E244,75,Control,Bouteloua gracilis,0.49,4.9
2009,8/17/09,E244,75,Control,Taraxicum officinalis,0.009,0.09
2009,8/17/09,E244,75,Control,Petalostemum purpureum,11.24,112.4
2009,8/17/09,E244,76,FoliarFungicide,Poa pratensis,4.39,43.9
2009,8/17/09,E244,76,FoliarFungicide,Amorpha canescens,1.43,14.3
2009,8/17/09,E244,76,FoliarFungicide,Andropogon gerardi,15.96,159.6
2009,8/17/09,E244,76,FoliarFungicide,Lupinus perennis,8.06,80.6
2009,8/17/09,E244,76,FoliarFungicide,Monarda fistulosa,2.31,23.1
2009,8/17/09,E244,76,FoliarFungicide,Achillea millefolium(lanulosa),0.62,6.2
2009,8/17/09,E244,76,FoliarFungicide,Petalostemum purpureum,0.02,0.2
2009,8/17/09,E244,76,FoliarFungicide,Schizachyrium scoparium,0.04,0.4
2009,8/17/09,E244,76,FoliarFungicide,Solidago rigida,0.61,6.1
2009,8/17/09,E244,76,FoliarFungicide,Sorghastrum nutans,0.9,9
2009,8/17/09,E244,76,FoliarFungicide,Petalostemum candidum,0.01,0.1
2009,8/17/09,E244,77,Insecticide,Schizachyrium scoparium,0.29,2.9
2009,8/17/09,E244,77,Insecticide,Solidago rigida,0.25,2.5
2009,8/17/09,E244,77,Insecticide,Poa pratensis,6.42,64.2
2009,8/17/09,E244,77,Insecticide,Panicum virgatum,0.18,1.8
2009,8/17/09,E244,77,Insecticide,Monarda fistulosa,1.41,14.1
2009,8/17/09,E244,77,Insecticide,Miscellaneous litter,2.74,27.4
2009,8/17/09,E244,77,Insecticide,Lupinus perennis,19.04,190.4
2009,8/17/09,E244,77,Insecticide,Asclepias tuberosa,2.72,27.2
2009,8/17/09,E244,77,Insecticide,Andropogon gerardi,17.98,179.8
2009,8/17/09,E244,77,Insecticide,Amorpha canescens,6.56,65.6
2009,8/17/09,E244,77,Insecticide,Achillea millefolium(lanulosa),0.88,8.8
2009,8/17/09,E244,77,Insecticide,Sorghastrum nutans,0.49,4.9
2009,8/17/09,E244,78,Control,Andropogon gerardi,22.84,228.4
2009,8/17/09,E244,78,Control,Asclepias tuberosa,3.09,30.9
2009,8/17/09,E244,78,Control,Bouteloua gracilis,0.02,0.2
2009,8/17/09,E244,78,Control,Lupinus perennis,13.5,135
2009,8/17/09,E244,78,Control,Miscellaneous litter,0.49,4.9
2009,8/17/09,E244,78,Control,Poa pratensis,3.71,37.1
2009,8/17/09,E244,78,Control,Sorghastrum nutans,0.06,0.6
2009,8/17/09,E244,78,Control,Schizachyrium scoparium,0.05,0.5
2009,8/17/09,E244,79,AllPesticides,Lupinus perennis,19.66,196.6
2009,8/17/09,E244,79,AllPesticides,Poa pratensis,3.42,34.2
2009,8/17/09,E244,79,AllPesticides,Solidago rigida,0.05,0.5
2009,8/17/09,E244,79,AllPesticides,Andropogon gerardi,19.05,190.5
2009,8/17/09,E244,79,AllPesticides,Monarda fistulosa,1.22,12.2
2009,8/17/09,E244,80,SoilDrenchFungicide,Lupinus perennis,16.9,169
2009,8/17/09,E244,80,SoilDrenchFungicide,Amorpha canescens,18.03,180.3
2009,8/17/09,E244,80,SoilDrenchFungicide,Lespedeza capitata,0.14,1.4
2009,8/17/09,E244,80,SoilDrenchFungicide,Lychnis alba,1.4,14
2009,8/17/09,E244,80,SoilDrenchFungicide,Panicum oligosanthes,0.62,6.2
2009,8/17/09,E244,80,SoilDrenchFungicide,Poa pratensis,2.1,21
