,plot.bigbio,plot,rich.trt,treatment,SpNum,year,species,mass.above,mass.below,cover,leaf.C,leaf.N,leaf.P,bigb.N,bigb.C,intent.sp
1514,78,17,32,Control,NA,2007,Luppe,11.5,NA,NA,NA,NA,NA,NA,NA,NA
1515,78,17,32,Control,NA,2013,PETALOSTEMUM VILLOSUM,NA,NA,2,NA,NA,NA,NA,NA,NA
1516,78,17,32,Control,NA,2010,BOUTELOUA GRACILIS,21.1,1075.57,NA,NA,NA,NA,NA,NA,NA
1517,78,18,32,SoilDrenchFungicide,NA,2009,BOUTELOUA CURTIPENDULA,6.4,420.07,NA,NA,NA,NA,NA,NA,NA
1518,78,18,32,SoilDrenchFungicide,NA,2011,Andge,59,384.87,10,NA,NA,NA,NA,NA,NA
1519,78,18,32,SoilDrenchFungicide,NA,2010,BARE GROUND,NA,NA,11,NA,NA,NA,NA,NA,NA
1520,78,18,32,SoilDrenchFungicide,NA,2010,Achmi,NA,NA,5,NA,NA,NA,NA,NA,NA
1521,78,18,32,SoilDrenchFungicide,NA,2013,Luppe,51.6,721.36,NA,NA,NA,NA,NA,NA,NA
1522,78,18,32,SoilDrenchFungicide,NA,2010,BOUTELOUA GRACILIS,16.5,830.52,3,NA,NA,NA,NA,NA,NA
1523,78,18,32,SoilDrenchFungicide,NA,2013,MISCELLANEOUS LITTER,NA,NA,2,NA,NA,NA,NA,NA,NA
1524,78,20,32,AllPesticides,NA,2009,Petpu,50.5,693.91,30,NA,NA,NA,NA,NA,NA
1525,78,20,32,AllPesticides,NA,2010,BAPTISIA LEUCANTHA,NA,NA,3,NA,NA,NA,NA,NA,NA
1526,78,20,32,AllPesticides,NA,2010,Andge,3.1,1470.27,3,NA,NA,NA,NA,NA,NA
1527,78,20,32,AllPesticides,NA,2011,SOLIDAGO NEMORALIS,NA,NA,8,NA,NA,NA,NA,NA,NA
1528,78,18,32,SoilDrenchFungicide,NA,2011,Achmi,21.3,384.87,NA,NA,NA,NA,NA,NA,NA
1529,78,18,32,SoilDrenchFungicide,NA,2010,Andge,NA,NA,5,NA,NA,NA,NA,NA,NA
1530,78,18,32,SoilDrenchFungicide,NA,2010,Petpu,NA,NA,5,NA,NA,NA,NA,NA,NA
1531,78,18,32,SoilDrenchFungicide,NA,2010,RUMEX ACETOSELLA,0.5,830.52,NA,NA,NA,NA,NA,NA,NA
1532,78,18,32,SoilDrenchFungicide,NA,2010,ERIGERON STRIGOSUS,NA,NA,2,NA,NA,NA,NA,NA,NA
1533,78,18,32,SoilDrenchFungicide,NA,2010,Schsc,70.2,830.52,15,NA,NA,NA,NA,NA,NA
1534,78,18,32,SoilDrenchFungicide,NA,2013,Liaas,0.1,721.36,6,NA,NA,NA,NA,NA,NA
1535,78,18,32,SoilDrenchFungicide,NA,2010,Panvi,2.4,830.52,NA,NA,NA,NA,NA,NA,NA
1536,78,18,32,SoilDrenchFungicide,NA,2011,BARE GROUND,NA,NA,2,NA,NA,NA,NA,NA,NA
1537,78,18,32,SoilDrenchFungicide,NA,2010,PETALOSTEMUM VILLOSUM,4,830.52,12,NA,NA,NA,NA,NA,NA
1538,78,18,32,SoilDrenchFungicide,NA,2011,SOLIDAGO RIGIDA,NA,NA,5,NA,NA,NA,NA,NA,NA
1539,78,18,32,SoilDrenchFungicide,NA,2013,Panvi,15.8,721.36,NA,NA,NA,NA,NA,NA,NA
1540,78,18,32,SoilDrenchFungicide,NA,2010,Liaas,70.5,830.52,5,NA,NA,NA,NA,NA,NA
1541,78,18,32,SoilDrenchFungicide,NA,2013,Lesca,NA,NA,3,NA,NA,NA,NA,NA,NA
1542,78,18,32,SoilDrenchFungicide,NA,2009,BARE GROUND,NA,NA,35,NA,NA,NA,NA,NA,NA
1543,78,18,32,SoilDrenchFungicide,NA,2010,MISCELLANEOUS LITTER,NA,NA,5,NA,NA,NA,NA,NA,NA
1544,78,18,32,SoilDrenchFungicide,NA,2009,Andge,11.7,420.07,30,NA,NA,NA,NA,NA,NA
1545,78,18,32,SoilDrenchFungicide,NA,2011,SOLIDAGO NEMORALIS,94.4,384.87,5,NA,NA,NA,NA,NA,NA
1546,78,18,32,SoilDrenchFungicide,NA,2011,Schsc,18.3,384.87,25,NA,NA,NA,NA,NA,NA
1547,78,18,32,SoilDrenchFungicide,NA,2013,Schsc,NA,NA,4,NA,NA,NA,NA,NA,NA
1548,78,18,32,SoilDrenchFungicide,NA,2013,Petpu,4.5,721.36,4,NA,NA,NA,NA,NA,NA
1549,78,18,32,SoilDrenchFungicide,NA,2010,MISCELLANEOUS FORBS,NA,NA,5,NA,NA,NA,NA,NA,NA
1550,78,18,32,SoilDrenchFungicide,NA,2013,COREOPSIS PALMATA,NA,NA,3,NA,NA,NA,NA,NA,NA
1551,78,18,32,SoilDrenchFungicide,NA,2013,Andge,NA,NA,5,NA,NA,NA,NA,NA,NA
1552,78,18,32,SoilDrenchFungicide,NA,2013,SILENE ANTIRRHINA,1.1,721.36,NA,NA,NA,NA,NA,NA,NA
1553,78,18,32,SoilDrenchFungicide,NA,2013,PETALOSTEMUM CANDIDUM,NA,NA,4,NA,NA,NA,NA,NA,NA
1554,78,18,32,SoilDrenchFungicide,NA,2012,Poapr,NA,NA,5,NA,NA,NA,NA,NA,NA
1555,78,18,32,SoilDrenchFungicide,NA,2010,PETALOSTEMUM CANDIDUM,5.8,830.52,5,NA,NA,NA,NA,NA,NA
1556,78,18,32,SoilDrenchFungicide,NA,2009,Achmi,NA,NA,2,NA,NA,NA,NA,NA,NA
1557,78,18,32,SoilDrenchFungicide,NA,2010,MISCELLANEOUS GRASSES,NA,NA,2,NA,NA,NA,NA,NA,NA
1558,78,18,32,SoilDrenchFungicide,NA,2011,BOUTELOUA GRACILIS,4.6,384.87,NA,NA,NA,NA,NA,NA,NA
1559,78,18,32,SoilDrenchFungicide,NA,2011,Lesca,7.1,384.87,8,NA,NA,NA,NA,NA,NA
1560,78,18,32,SoilDrenchFungicide,NA,2012,Petpu,3.2,2164.47,2,NA,NA,NA,NA,NA,NA
1561,78,18,32,SoilDrenchFungicide,NA,2013,BARE GROUND,NA,NA,14,NA,NA,NA,NA,NA,NA
1562,78,18,32,SoilDrenchFungicide,NA,2010,Lesca,43.3,830.52,NA,NA,NA,NA,NA,NA,NA
1563,78,18,32,SoilDrenchFungicide,NA,2009,ERIGERON STRIGOSUS,NA,NA,2,NA,NA,NA,NA,NA,NA
1564,78,18,32,SoilDrenchFungicide,NA,2011,PETALOSTEMUM VILLOSUM,21.1,384.87,4,NA,NA,NA,NA,NA,NA
1565,78,18,32,SoilDrenchFungicide,NA,2009,Liaas,NA,NA,5,NA,NA,NA,NA,NA,NA
1566,78,18,32,SoilDrenchFungicide,NA,2010,Luppe,12.9,830.52,5,NA,NA,NA,NA,NA,NA
1567,78,18,32,SoilDrenchFungicide,NA,2012,SOLIDAGO RIGIDA,NA,NA,4,NA,NA,NA,NA,NA,NA
1568,78,18,32,SoilDrenchFungicide,NA,2013,CYPERUS SP.,NA,NA,3,NA,NA,NA,NA,NA,NA
1569,78,18,32,SoilDrenchFungicide,NA,2011,Panvi,0.6,384.87,NA,NA,NA,NA,NA,NA,NA
1570,78,18,32,SoilDrenchFungicide,NA,2009,SOLIDAGO NEMORALIS,30.7,420.07,5,NA,NA,NA,NA,NA,NA
1571,78,18,32,SoilDrenchFungicide,NA,2013,Poapr,18.3,721.36,NA,NA,NA,NA,NA,NA,NA
1572,78,18,32,SoilDrenchFungicide,NA,2009,Panvi,41.5,420.07,NA,NA,NA,NA,NA,NA,NA
1573,78,18,32,SoilDrenchFungicide,NA,2007,CYPERUS SP.,2.6,NA,NA,NA,NA,NA,NA,NA,NA
1574,78,18,32,SoilDrenchFungicide,NA,2011,Petpu,NA,NA,10,NA,NA,NA,NA,NA,NA
1575,78,18,32,SoilDrenchFungicide,NA,2011,Poapr,12.3,384.87,6,NA,NA,NA,NA,NA,NA
1576,78,18,32,SoilDrenchFungicide,NA,2012,BARE GROUND,NA,NA,13,NA,NA,NA,NA,NA,NA
1577,78,18,32,SoilDrenchFungicide,NA,2013,Achmi,0.2,721.36,NA,NA,NA,NA,NA,NA,NA
1578,78,18,32,SoilDrenchFungicide,NA,2012,Luppe,37.9,2164.47,NA,NA,NA,NA,NA,NA,NA
1579,78,18,32,SoilDrenchFungicide,NA,2012,SPOROBOLUS CRYPTANDRUS,2.6,2164.47,NA,NA,NA,NA,NA,NA,NA
1580,78,18,32,SoilDrenchFungicide,NA,2011,Luppe,146.7,384.87,25,NA,NA,NA,NA,NA,NA
1581,78,18,32,SoilDrenchFungicide,NA,2009,Luppe,237.1,420.07,2,NA,NA,NA,NA,NA,NA
1582,78,18,32,SoilDrenchFungicide,NA,2012,RUMEX ACETOSELLA,7.1,2164.47,1,NA,NA,NA,NA,NA,NA
1583,78,18,32,SoilDrenchFungicide,NA,2012,PETALOSTEMUM VILLOSUM,NA,NA,8,NA,NA,NA,NA,NA,NA
1584,78,18,32,SoilDrenchFungicide,NA,2007,PETALOSTEMUM VILLOSUM,3.5,NA,NA,NA,NA,NA,NA,NA,NA
1585,78,18,32,SoilDrenchFungicide,NA,2012,Lesca,16.8,2164.47,NA,NA,NA,NA,NA,NA,NA
1586,78,18,32,SoilDrenchFungicide,NA,2013,PETALOSTEMUM VILLOSUM,NA,NA,7,NA,NA,NA,NA,NA,NA
1587,78,18,32,SoilDrenchFungicide,NA,2009,BOUTELOUA GRACILIS,3.4,420.07,NA,NA,NA,NA,NA,NA,NA
1588,78,18,32,SoilDrenchFungicide,NA,2012,Andge,NA,NA,5,NA,NA,NA,NA,NA,NA
1589,78,18,32,SoilDrenchFungicide,NA,2012,Achmi,NA,NA,5,NA,NA,NA,NA,NA,NA
1590,78,18,32,SoilDrenchFungicide,NA,2011,Liaas,3.4,384.87,NA,NA,NA,NA,NA,NA,NA
1591,78,18,32,SoilDrenchFungicide,NA,2009,Lesca,0.3,420.07,NA,NA,NA,NA,NA,NA,NA
1592,78,18,32,SoilDrenchFungicide,NA,2012,BOUTELOUA CURTIPENDULA,7,2164.47,NA,NA,NA,NA,NA,NA,NA
1593,78,18,32,SoilDrenchFungicide,NA,2009,Schsc,23.5,420.07,5,NA,NA,NA,NA,NA,NA
1594,78,18,32,SoilDrenchFungicide,NA,2012,Schsc,27.7,2164.47,15,NA,NA,NA,NA,NA,NA
1595,78,18,32,SoilDrenchFungicide,NA,2007,COREOPSIS PALMATA,22.9,NA,NA,NA,NA,NA,NA,NA,NA
1596,78,18,32,SoilDrenchFungicide,NA,2008,SPOROBOLUS SP.,NA,NA,1,NA,NA,NA,NA,NA,NA
1597,78,18,32,SoilDrenchFungicide,NA,2007,SOLIDAGO RIGIDA,14.9,NA,NA,NA,NA,NA,NA,NA,NA
1598,78,18,32,SoilDrenchFungicide,NA,2012,BOUTELOUA GRACILIS,5.6,2164.47,NA,NA,NA,NA,NA,NA,NA
1599,78,18,32,SoilDrenchFungicide,NA,2012,Koecr,NA,NA,7,NA,NA,NA,NA,NA,NA
1600,78,18,32,SoilDrenchFungicide,NA,2008,UNSORTED BIOMASS,216.4,NA,NA,NA,NA,NA,NA,NA,NA
1601,78,18,32,SoilDrenchFungicide,NA,2012,Liaas,123.5,2164.47,NA,NA,NA,NA,NA,NA,NA
1602,78,18,32,SoilDrenchFungicide,NA,2008,SOLIDAGO NEMORALIS,NA,NA,18,NA,NA,NA,NA,NA,NA
1603,78,18,32,SoilDrenchFungicide,NA,2007,Achmi,1.4,NA,NA,NA,NA,NA,NA,NA,NA
1604,78,18,32,SoilDrenchFungicide,NA,2008,Andge,NA,NA,2,NA,NA,NA,NA,NA,NA
1605,78,18,32,SoilDrenchFungicide,NA,2008,PETALOSTEMUM VILLOSUM,NA,NA,6,NA,NA,NA,NA,NA,NA
1606,78,18,32,SoilDrenchFungicide,NA,2007,BOUTELOUA GRACILIS,2.2,NA,NA,NA,NA,NA,NA,NA,NA
1607,78,18,32,SoilDrenchFungicide,NA,2012,SOLIDAGO NEMORALIS,131.4,2164.47,35,NA,NA,NA,NA,NA,NA
1608,78,18,32,SoilDrenchFungicide,NA,2013,SOLIDAGO RIGIDA,4,721.36,5,NA,NA,NA,NA,NA,NA
1609,78,18,32,SoilDrenchFungicide,NA,2013,TARAXICUM OFFICINALIS,2.2,721.36,5,NA,NA,NA,NA,NA,NA
1610,78,18,32,SoilDrenchFungicide,NA,2007,Schsc,8.7,NA,NA,NA,NA,NA,NA,NA,NA
1611,78,18,32,SoilDrenchFungicide,NA,2010,Sornu,0.9,830.52,NA,NA,NA,NA,NA,NA,NA
1612,78,18,32,SoilDrenchFungicide,NA,2009,Poapr,NA,NA,1,NA,NA,NA,NA,NA,NA
1613,78,18,32,SoilDrenchFungicide,NA,2008,Schsc,NA,NA,14,NA,NA,NA,NA,NA,NA
1614,78,18,32,SoilDrenchFungicide,NA,2009,PETALOSTEMUM CANDIDUM,37.9,420.07,NA,NA,NA,NA,NA,NA,NA
1615,78,18,32,SoilDrenchFungicide,NA,2007,Luppe,63.2,NA,NA,NA,NA,NA,NA,NA,NA
1616,78,18,32,SoilDrenchFungicide,NA,2008,Liaas,NA,NA,12,NA,NA,NA,NA,NA,NA
1617,78,18,32,SoilDrenchFungicide,NA,2013,SOLIDAGO NEMORALIS,NA,NA,35,NA,NA,NA,NA,NA,NA
1618,78,18,32,SoilDrenchFungicide,NA,2007,PETALOSTEMUM CANDIDUM,0.4,NA,NA,NA,NA,NA,NA,NA,NA
1619,78,18,32,SoilDrenchFungicide,NA,2008,BOUTELOUA GRACILIS,NA,NA,12,NA,NA,NA,NA,NA,NA
1620,78,18,32,SoilDrenchFungicide,NA,2007,Petpu,1.5,NA,NA,NA,NA,NA,NA,NA,NA
1621,78,18,32,SoilDrenchFungicide,NA,2010,SPOROBOLUS CRYPTANDRUS,3.5,830.52,NA,NA,NA,NA,NA,NA,NA
1622,78,18,32,SoilDrenchFungicide,NA,2009,PETALOSTEMUM VILLOSUM,NA,NA,2,NA,NA,NA,NA,NA,NA
1623,78,18,32,SoilDrenchFungicide,NA,2007,Lesca,1.7,NA,NA,NA,NA,NA,NA,NA,NA
1624,78,18,32,SoilDrenchFungicide,NA,2009,Petpu,110.9,420.07,11,NA,NA,NA,NA,NA,NA
1625,78,18,32,SoilDrenchFungicide,NA,2008,COREOPSIS PALMATA,NA,NA,0.5,NA,NA,NA,NA,NA,NA
1626,78,18,32,SoilDrenchFungicide,NA,2008,Luppe,NA,NA,5,NA,NA,NA,NA,NA,NA
1627,78,18,32,SoilDrenchFungicide,NA,2010,SOLIDAGO NEMORALIS,12.8,830.52,15,NA,NA,NA,NA,NA,NA
1628,78,18,32,SoilDrenchFungicide,NA,2008,BARE GROUND,NA,NA,29.5,NA,NA,NA,NA,NA,NA
1629,78,19,32,Insecticide,NA,2011,Lesca,1.1,1209.21,NA,NA,NA,NA,NA,NA,NA
1630,78,19,32,Insecticide,NA,2008,Lesca,NA,NA,4,NA,NA,NA,NA,NA,NA
1631,78,19,32,Insecticide,NA,2011,PETALOSTEMUM VILLOSUM,14.7,1209.21,3,NA,NA,NA,NA,NA,NA
1632,78,19,32,Insecticide,NA,2011,Koecr,0.9,1209.21,NA,NA,NA,NA,NA,NA,NA
1633,78,19,32,Insecticide,NA,2009,PETALOSTEMUM VILLOSUM,37.6,627.14,4,NA,NA,NA,NA,NA,NA
1634,78,19,32,Insecticide,NA,2008,Liaas,NA,NA,3,NA,NA,NA,NA,NA,NA
1635,78,19,32,Insecticide,NA,2009,Schsc,14.4,627.14,7,NA,NA,NA,NA,NA,NA
1636,78,19,32,Insecticide,NA,2009,Achmi,2,627.14,2,NA,NA,NA,NA,NA,NA
1637,78,19,32,Insecticide,NA,2008,BOUTELOUA GRACILIS,NA,NA,18,NA,NA,NA,NA,NA,NA
1638,78,19,32,Insecticide,NA,2008,Andge,NA,NA,1,NA,NA,NA,NA,NA,NA
1639,78,19,32,Insecticide,NA,2009,SOLIDAGO NEMORALIS,20.8,627.14,NA,NA,NA,NA,NA,NA,NA
1640,78,19,32,Insecticide,NA,2009,SOLIDAGO RIGIDA,NA,NA,7,NA,NA,NA,NA,NA,NA
1641,78,19,32,Insecticide,NA,2009,MISCELLANEOUS FORBS,NA,NA,5,NA,NA,NA,NA,NA,NA
1642,78,19,32,Insecticide,NA,2011,Luppe,126.6,1209.21,10,NA,NA,NA,NA,NA,NA
1643,78,19,32,Insecticide,NA,2013,Schsc,4.3,1172.54,10,NA,NA,NA,NA,NA,NA
1644,78,19,32,Insecticide,NA,2008,BARE GROUND,NA,NA,29,NA,NA,NA,NA,NA,NA
1645,78,19,32,Insecticide,NA,2009,Lesca,32.7,627.14,20,NA,NA,NA,NA,NA,NA
1646,78,19,32,Insecticide,NA,2010,Andge,13,592.06,NA,NA,NA,NA,NA,NA,NA
1647,78,19,32,Insecticide,NA,2008,Achmi,NA,NA,4,NA,NA,NA,NA,NA,NA
1648,78,19,32,Insecticide,NA,2013,Poapr,44.1,1172.54,2,NA,NA,NA,NA,NA,NA
1649,78,19,32,Insecticide,NA,2009,BARE GROUND,NA,NA,13,NA,NA,NA,NA,NA,NA
1650,78,19,32,Insecticide,NA,2008,Monfi,NA,NA,6,NA,NA,NA,NA,NA,NA
1651,78,19,32,Insecticide,NA,2009,Petpu,9.8,627.14,7,NA,NA,NA,NA,NA,NA
1652,78,19,32,Insecticide,NA,2009,Amoca,2.1,627.14,NA,NA,NA,NA,NA,NA,NA
1653,78,19,32,Insecticide,NA,2010,AGROPYRON REPENS,NA,NA,2,NA,NA,NA,NA,NA,NA
1654,78,19,32,Insecticide,NA,2013,MISCELLANEOUS LITTER,NA,NA,3,NA,NA,NA,NA,NA,NA
1655,78,19,32,Insecticide,NA,2009,BOUTELOUA GRACILIS,37.7,627.14,15,NA,NA,NA,NA,NA,NA
1656,78,19,32,Insecticide,NA,2008,Schsc,NA,NA,15,NA,NA,NA,NA,NA,NA
1657,78,19,32,Insecticide,NA,2009,MISCELLANEOUS LITTER,NA,NA,5,NA,NA,NA,NA,NA,NA
1658,78,19,32,Insecticide,NA,2011,CYPERUS SP.,1.3,1209.21,NA,NA,NA,NA,NA,NA,NA
1659,78,19,32,Insecticide,NA,2011,Schsc,43.6,1209.21,10,NA,NA,NA,NA,NA,NA
1660,78,19,32,Insecticide,NA,2007,BOUTELOUA GRACILIS,38.3,NA,NA,NA,NA,NA,NA,NA,NA
1661,78,19,32,Insecticide,NA,2008,PETALOSTEMUM VILLOSUM,NA,NA,5,NA,NA,NA,NA,NA,NA
1662,78,19,32,Insecticide,NA,2011,Achmi,NA,NA,5,NA,NA,NA,NA,NA,NA
1663,78,19,32,Insecticide,NA,2009,Liaas,3.9,627.14,NA,NA,NA,NA,NA,NA,NA
1664,78,19,32,Insecticide,NA,2011,Petpu,16.3,1209.21,30,NA,NA,NA,NA,NA,NA
1665,78,19,32,Insecticide,NA,2013,Luppe,33.5,1172.54,4,NA,NA,NA,NA,NA,NA
1666,78,19,32,Insecticide,NA,2008,Petpu,NA,NA,4,NA,NA,NA,NA,NA,NA
1667,78,19,32,Insecticide,NA,2010,Luppe,11.6,592.06,15,NA,NA,NA,NA,NA,NA
1668,78,19,32,Insecticide,NA,2012,Achmi,0.5,1047.7,NA,NA,NA,NA,NA,NA,NA
1669,78,19,32,Insecticide,NA,2010,Achmi,40.1,592.06,5,NA,NA,NA,NA,NA,NA
1670,78,19,32,Insecticide,NA,2008,SOLIDAGO NEMORALIS,NA,NA,6,NA,NA,NA,NA,NA,NA
1671,78,19,32,Insecticide,NA,2009,Luppe,58.8,627.14,7,NA,NA,NA,NA,NA,NA
1672,78,19,32,Insecticide,NA,2012,BOUTELOUA GRACILIS,9.2,1047.7,NA,NA,NA,NA,NA,NA,NA
1673,78,19,32,Insecticide,NA,2007,Lesca,20.6,NA,NA,NA,NA,NA,NA,NA,NA
1674,78,19,32,Insecticide,NA,2011,SOLIDAGO NEMORALIS,15.8,1209.21,NA,NA,NA,NA,NA,NA,NA
1675,78,19,32,Insecticide,NA,2010,COREOPSIS PALMATA,6.9,592.06,3,NA,NA,NA,NA,NA,NA
1676,78,19,32,Insecticide,NA,2009,Andge,82.3,627.14,4,NA,NA,NA,NA,NA,NA
1677,78,19,32,Insecticide,NA,2010,BARE GROUND,NA,NA,6,NA,NA,NA,NA,NA,NA
1678,78,19,32,Insecticide,NA,2010,BOUTELOUA GRACILIS,6.1,592.06,5,NA,NA,NA,NA,NA,NA
1679,78,19,32,Insecticide,NA,2013,ARISTIDA BASIRAMEA,NA,NA,4,NA,NA,NA,NA,NA,NA
1680,78,19,32,Insecticide,NA,2007,Petpu,9.5,NA,NA,NA,NA,NA,NA,NA,NA
1681,78,19,32,Insecticide,NA,2010,SOLIDAGO RIGIDA,NA,NA,10,NA,NA,NA,NA,NA,NA
1682,78,19,32,Insecticide,NA,2010,PETALOSTEMUM CANDIDUM,6.4,592.06,NA,NA,NA,NA,NA,NA,NA
1683,78,19,32,Insecticide,NA,2011,Andge,103.6,1209.21,NA,NA,NA,NA,NA,NA,NA
1684,78,19,32,Insecticide,NA,2008,SOLIDAGO RIGIDA,NA,NA,5,NA,NA,NA,NA,NA,NA
1685,78,19,32,Insecticide,NA,2011,BOUTELOUA GRACILIS,38,1209.21,NA,NA,NA,NA,NA,NA,NA
1686,78,19,32,Insecticide,NA,2011,SOLIDAGO RIGIDA,NA,NA,35,NA,NA,NA,NA,NA,NA
1687,78,19,32,Insecticide,NA,2010,PETALOSTEMUM VILLOSUM,9.8,592.06,8,NA,NA,NA,NA,NA,NA
1688,78,19,32,Insecticide,NA,2010,Petpu,8.8,592.06,15,NA,NA,NA,NA,NA,NA
1689,78,19,32,Insecticide,NA,2013,SOLIDAGO NEMORALIS,2.9,1172.54,2,NA,NA,NA,NA,NA,NA
1690,78,19,32,Insecticide,NA,2007,Schsc,41.7,NA,NA,NA,NA,NA,NA,NA,NA
1691,78,19,32,Insecticide,NA,2010,CYPERUS FILICULMIS,0.5,592.06,NA,NA,NA,NA,NA,NA,NA
1692,78,19,32,Insecticide,NA,2013,CYPERUS SP.,0.4,1172.54,2,NA,NA,NA,NA,NA,NA
1693,78,19,32,Insecticide,NA,2013,Liaas,75.2,1172.54,2,NA,NA,NA,NA,NA,NA
1694,78,20,32,AllPesticides,NA,2008,SOLIDAGO NEMORALIS,NA,NA,4,NA,NA,NA,NA,NA,NA
1695,78,20,32,AllPesticides,NA,2007,BOUTELOUA GRACILIS,17.5,NA,NA,NA,NA,NA,NA,NA,NA
1696,78,20,32,AllPesticides,NA,2013,Sornu,0.4,2375.191,NA,NA,NA,NA,NA,NA,NA
1697,78,20,32,AllPesticides,NA,2012,PETALOSTEMUM CANDIDUM,2.4,1743.42,NA,NA,NA,NA,NA,NA,NA
1698,78,20,32,AllPesticides,NA,2010,Lesca,2.6,1470.27,NA,NA,NA,NA,NA,NA,NA
1699,78,20,32,AllPesticides,NA,2010,COREOPSIS PALMATA,8.9,1470.27,NA,NA,NA,NA,NA,NA,NA
1700,78,20,32,AllPesticides,NA,2010,Schsc,8.8,1470.27,5,NA,NA,NA,NA,NA,NA
1701,78,20,32,AllPesticides,NA,2010,Poapr,NA,NA,5,NA,NA,NA,NA,NA,NA
1702,78,20,32,AllPesticides,NA,2013,SOLIDAGO RIGIDA,NA,NA,2,NA,NA,NA,NA,NA,NA
1703,78,20,32,AllPesticides,NA,2009,Lesca,1.7,693.91,12,NA,NA,NA,NA,NA,NA
1704,78,20,32,AllPesticides,NA,2011,BOUTELOUA GRACILIS,10.5,1203.45,NA,NA,NA,NA,NA,NA,NA
1705,78,20,32,AllPesticides,NA,2008,BOUTELOUA GRACILIS,NA,NA,16,NA,NA,NA,NA,NA,NA
1706,78,20,32,AllPesticides,NA,2013,Koecr,4.2,2375.191,2,NA,NA,NA,NA,NA,NA
1707,78,20,32,AllPesticides,NA,2013,Liaas,NA,NA,5,NA,NA,NA,NA,NA,NA
1708,78,20,32,AllPesticides,NA,2009,BOUTELOUA GRACILIS,21.4,693.91,15,NA,NA,NA,NA,NA,NA
1709,78,20,32,AllPesticides,NA,2008,BARE GROUND,NA,NA,24,NA,NA,NA,NA,NA,NA
1710,78,20,32,AllPesticides,NA,2007,Sornu,6.5,NA,NA,NA,NA,NA,NA,NA,NA
1711,78,20,32,AllPesticides,NA,2008,Koecr,NA,NA,2,NA,NA,NA,NA,NA,NA
1712,78,20,32,AllPesticides,NA,2011,Koecr,84.8,1203.45,10,NA,NA,NA,NA,NA,NA
1713,78,20,32,AllPesticides,NA,2012,Schsc,13.9,1743.42,40,NA,NA,NA,NA,NA,NA
1714,78,20,32,AllPesticides,NA,2011,Andge,183.9,1203.45,5,NA,NA,NA,NA,NA,NA
1715,78,20,32,AllPesticides,NA,2013,Panvi,16.2,2375.191,NA,NA,NA,NA,NA,NA,NA
1716,78,20,32,AllPesticides,NA,2009,Luppe,92.9,693.91,7,NA,NA,NA,NA,NA,NA
1717,78,20,32,AllPesticides,NA,2009,BARE GROUND,NA,NA,5,NA,NA,NA,NA,NA,NA
1718,78,20,32,AllPesticides,NA,2010,SPOROBOLUS CRYPTANDRUS,1.1,1470.27,NA,NA,NA,NA,NA,NA,NA
1719,78,20,32,AllPesticides,NA,2008,Lesca,NA,NA,3,NA,NA,NA,NA,NA,NA
1720,78,20,32,AllPesticides,NA,2011,Poapr,2,1203.45,5,NA,NA,NA,NA,NA,NA
1721,78,20,32,AllPesticides,NA,2013,Petpu,50.9,2375.191,14,NA,NA,NA,NA,NA,NA
1722,78,20,32,AllPesticides,NA,2011,Achmi,28.3,1203.45,NA,NA,NA,NA,NA,NA,NA
1723,78,20,32,AllPesticides,NA,2013,Poapr,9.3,2375.191,3,NA,NA,NA,NA,NA,NA
1724,78,20,32,AllPesticides,NA,2008,UNSORTED BIOMASS,162.6,NA,NA,NA,NA,NA,NA,NA,NA
1725,78,20,32,AllPesticides,NA,2009,PETALOSTEMUM VILLOSUM,NA,NA,2,NA,NA,NA,NA,NA,NA
1726,78,20,32,AllPesticides,NA,2009,Liaas,1,693.91,5,NA,NA,NA,NA,NA,NA
1727,78,20,32,AllPesticides,NA,2012,Petpu,41.7,1743.42,17,NA,NA,NA,NA,NA,NA
1728,78,20,32,AllPesticides,NA,2013,Achmi,20.6,2375.191,NA,NA,NA,NA,NA,NA,NA
1729,78,20,32,AllPesticides,NA,2008,PETALOSTEMUM VILLOSUM,NA,NA,4,NA,NA,NA,NA,NA,NA
1730,78,20,32,AllPesticides,NA,2008,Petpu,NA,NA,14,NA,NA,NA,NA,NA,NA
1731,78,20,32,AllPesticides,NA,2009,SOLIDAGO RIGIDA,52.1,693.91,NA,NA,NA,NA,NA,NA,NA
1732,78,20,32,AllPesticides,NA,2010,PETALOSTEMUM VILLOSUM,NA,NA,10,NA,NA,NA,NA,NA,NA
1733,78,20,32,AllPesticides,NA,2009,COREOPSIS PALMATA,0.7,693.91,NA,NA,NA,NA,NA,NA,NA
1734,78,20,32,AllPesticides,NA,2010,BOUTELOUA GRACILIS,22.6,1470.27,5,NA,NA,NA,NA,NA,NA
1735,78,20,32,AllPesticides,NA,2013,PANICUM OLIGOSANTHES,NA,NA,3,NA,NA,NA,NA,NA,NA
1736,78,20,32,AllPesticides,NA,2009,Schsc,20.7,693.91,5,NA,NA,NA,NA,NA,NA
1737,78,20,32,AllPesticides,NA,2013,Luppe,21.9,2375.191,35,NA,NA,NA,NA,NA,NA
1738,78,20,32,AllPesticides,NA,2012,Koecr,3.2,1743.42,3,NA,NA,NA,NA,NA,NA
1739,78,20,32,AllPesticides,NA,2009,Andge,34.3,693.91,NA,NA,NA,NA,NA,NA,NA
1740,78,20,32,AllPesticides,NA,2013,Schsc,1.8,2375.191,20,NA,NA,NA,NA,NA,NA
